id	hit_id	hit_title	hit_species	hit_evalue	hit_identity
4	"gnl|BL_ORD_ID|250868"	"P13899.1 RecName: Full=Genome polyprotein; Contains: RecName: Full=Leader protein; Short=L; Contains: RecName: Full=Capsid protein VP0; AltName: Full=VP4-VP2; Contains: RecName: Full=Capsid protein VP4; AltName: Full=P1A; AltName: Full=Virion protein 4; Contains: RecName: Full=Capsid protein VP2; AltName: Full=P1B; AltName: Full=Virion protein 2; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=Protein 2A; Short=P2A; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=VPg; Short=P3B; AltName: Full=Protein 3B; Contains: RecName: Full=Protease 3C; Short=P3C; AltName: Full=Picornain 3C; Contains: RecName: Full=RNA-directed RNA polymerase; Short=RdRp; AltName: Full=3D polymerase; Short=3Dpol; AltName: Full=Protein 3D; Short=3D; Flags: Precursor [Theiler's encephalomyelitis virus (STRAIN DA)]"	"Theiler's encephalomyelitis virus (STRAIN DA)"	1.95264e-38	0.04606692742285962
4	"gnl|BL_ORD_ID|199048"	"P12296.3 RecName: Full=Genome polyprotein; Contains: RecName: Full=Leader protein; Short=L; Contains: RecName: Full=Capsid protein VP0; AltName: Full=VP4-VP2; Contains: RecName: Full=Capsid protein VP4; AltName: Full=P1A; AltName: Full=Rho; AltName: Full=Virion protein 4; Contains: RecName: Full=Capsid protein VP2; AltName: Full=Beta; AltName: Full=P1B; AltName: Full=Virion protein 2; Contains: RecName: Full=Capsid protein VP3; AltName: Full=Gamma; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Capsid protein VP1; AltName: Full=Alpha; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=Protein 2A; Short=P2A; AltName: Full=G; Contains: RecName: Full=Protein 2B; Short=I; Short=P2B; Contains: RecName: Full=Protein 2C; Short=C; Short=P2C; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=VPg; Short=P3B; AltName: Full=H; AltName: Full=Protein 3B; Contains: RecName: Full=Protease 3C; Short=P3C; AltName: Full=Picornain 3C; AltName: Full=p22; Contains: RecName: Full=RNA-directed RNA polymerase; Short=RdRp; AltName: Full=3D polymerase; Short=3Dpol; AltName: Full=E; AltName: Full=Protein 3D; Short=3D; Flags: Precursor [Mengo virus]"	"Mengo virus"	4.05699e-38	0.043610989969472304
4	"gnl|BL_ORD_ID|92987"	"P08544.1 RecName: Full=Genome polyprotein; Contains: RecName: Full=Leader protein; Short=L; Contains: RecName: Full=Capsid protein VP0; AltName: Full=VP4-VP2; Contains: RecName: Full=Capsid protein VP4; AltName: Full=P1A; AltName: Full=Virion protein 4; Contains: RecName: Full=Capsid protein VP2; AltName: Full=P1B; AltName: Full=Virion protein 2; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=Protein 2A; Short=P2A; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=VPg; Short=P3B; AltName: Full=Protein 3B; Contains: RecName: Full=Protease 3C; Short=P3C; AltName: Full=Picornain 3C; Contains: RecName: Full=RNA-directed RNA polymerase; Short=RdRp; AltName: Full=3D polymerase; Short=3Dpol; AltName: Full=Protein 3D; Short=3D; Flags: Precursor [Theiler's encephalomyelitis virus (STRAIN BEAN 8386)]"	"Theiler's encephalomyelitis virus (STRAIN BEAN 8386)"	1.60941e-37	0.04689535388623534
4	"gnl|BL_ORD_ID|439952"	"P08545.2 RecName: Full=Genome polyprotein; Contains: RecName: Full=Leader protein; Short=L; Contains: RecName: Full=Capsid protein VP0; AltName: Full=VP4-VP2; Contains: RecName: Full=Capsid protein VP4; AltName: Full=P1A; AltName: Full=Virion protein 4; Contains: RecName: Full=Capsid protein VP2; AltName: Full=P1B; AltName: Full=Virion protein 2; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=Protein 2A; Short=P2A; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=VPg; Short=P3B; AltName: Full=Protein 3B; Contains: RecName: Full=Protease 3C; Short=P3C; AltName: Full=Picornain 3C; Contains: RecName: Full=RNA-directed RNA polymerase; Short=RdRp; AltName: Full=3D polymerase; Short=3Dpol; AltName: Full=Protein 3D; Short=3D; Flags: Precursor [Theiler's murine encephalomyeltits virus GDVII]"	"Theiler's murine encephalomyeltits virus GDVII"	8.39769e-37	0.04646113764654798
4	"gnl|BL_ORD_ID|84107"	"Q9YID8.1 RecName: Full=Genome polyprotein; Contains: RecName: Full=Capsid protein VP0; AltName: Full=P1AB; AltName: Full=Virion protein 0; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=Protein 2A H-NC; Short=P2A; AltName: Full=Protein 2A; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=Viral protein genome-linked; Short=VPg; AltName: Full=Protein 3B; Short=P3B; Contains: RecName: Full=Protease 3C; Short=P3C; AltName: Full=Picornain 3C; Contains: RecName: Full=RNA-directed RNA polymerase 3D-POL; Short=P3D-POL [HPeV 5 strain CT86-6760]"	"HPeV 5 strain CT86-6760"	2.45035e-29	0.04296160877513711
4	"gnl|BL_ORD_ID|463709"	"Q66578.1 RecName: Full=Genome polyprotein; Contains: RecName: Full=Capsid protein VP0; AltName: Full=P1AB; AltName: Full=Virion protein 0; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=Protein 2A H-NC; Short=P2A; AltName: Full=Protein 2A; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=Viral protein genome-linked; Short=VPg; AltName: Full=Protein 3B; Short=P3B; Contains: RecName: Full=Protease 3C; Short=P3C; AltName: Full=Picornain 3C; Contains: RecName: Full=RNA-directed RNA polymerase 3D-POL; Short=P3D-POL [Echovirus 22 (strain Harris)]"	"Echovirus 22 (strain Harris)"	1.77029e-27	0.0408256880733945
4	"gnl|BL_ORD_ID|362484"	"O73556.1 RecName: Full=Genome polyprotein; Contains: RecName: Full=Capsid protein VP0; AltName: Full=P1AB; AltName: Full=Virion protein 0; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=Protein 2A H-NC; Short=P2A; AltName: Full=Protein 2A; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=Viral protein genome-linked; Short=VPg; AltName: Full=Protein 3B; Short=P3B; Contains: RecName: Full=Protease 3C; Short=P3C; AltName: Full=Picornain 3C; Contains: RecName: Full=RNA-directed RNA polymerase 3D-POL; Short=P3D-POL [Echovirus 23 strain Williamson]"	"Echovirus 23 strain Williamson"	9.11625e-25	0.04222120238641579
4	"gnl|BL_ORD_ID|201737"	"O91464.2 RecName: Full=Genome polyprotein; Contains: RecName: Full=Leader protein; Short=L; Contains: RecName: Full=Capsid protein VP0; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=Protein 2A; Short=P2A; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=VPg; Short=P3B; AltName: Full=Protein 3B; Contains: RecName: Full=Protein 3CD; Contains: RecName: Full=Protease 3C; AltName: Full=Picornain 3C; Short=P3C; Contains: RecName: Full=RNA-directed RNA polymerase; Short=RdRp; AltName: Full=3D polymerase; Short=3Dpol; AltName: Full=Protein 3D; Short=3D [Aichi virus A846/88]"	"Aichi virus A846/88"	4.36289e-24	0.038651315789473686
4	"gnl|BL_ORD_ID|114885"	"Q5Y944.1 RecName: Full=Genome polyprotein; Contains: RecName: Full=Capsid protein VP0; AltName: Full=VP4-VP2; Contains: RecName: Full=Capsid protein VP4; AltName: Full=P1A; AltName: Full=Virion protein 4; Contains: RecName: Full=Capsid protein VP2; AltName: Full=P1B; AltName: Full=Virion protein 2; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Protein VP1-2A; AltName: Full=VPX; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=Assembly signal 2A; AltName: Full=pX; Contains: RecName: Full=Protein 2BC; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=Protein 3ABCD; Short=P3; Contains: RecName: Full=Protein 3ABC; Contains: RecName: Full=Protein 3AB; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=Viral protein genome-linked; Short=VPg; AltName: Full=Protein 3B; Short=P3B; Contains: RecName: Full=Protein 3CD; Contains: RecName: Full=Protease 3C; Short=P3C; AltName: Full=Picornain 3C; Contains: RecName: Full=RNA-directed RNA polymerase 3D-POL; Short=P3D-POL [Human hepatitis A virus Hu/France/CF-53/1979]"	"Human hepatitis A virus Hu/France/CF-53/1979"	1.03621e-20	0.028764044943820226
4	"gnl|BL_ORD_ID|314994"	"A5LGW7.1 RecName: Full=Genome polyprotein; Contains: RecName: Full=Capsid protein VP0; AltName: Full=VP4-VP2; Contains: RecName: Full=Capsid protein VP4; AltName: Full=P1A; AltName: Full=Virion protein 4; Contains: RecName: Full=Capsid protein VP2; AltName: Full=P1B; AltName: Full=Virion protein 2; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Protein VP1-2A; AltName: Full=VPX; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=Assembly signal 2A; AltName: Full=pX; Contains: RecName: Full=Protein 2BC; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=Protein 3ABCD; Short=P3; Contains: RecName: Full=Protein 3ABC; Contains: RecName: Full=Protein 3AB; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=Viral protein genome-linked; Short=VPg; AltName: Full=Protein 3B; Short=P3B; Contains: RecName: Full=Protein 3CD; Contains: RecName: Full=Protease 3C; Short=P3C; AltName: Full=Picornain 3C; Contains: RecName: Full=RNA-directed RNA polymerase 3D-POL; Short=P3D-POL [Human hepatitis A virus Hu/Japan/HAJ85-1/1985]"	"Human hepatitis A virus Hu/Japan/HAJ85-1/1985"	1.21339e-20	0.03052064631956912
4	"gnl|BL_ORD_ID|244763"	"P13901.1 RecName: Full=Genome polyprotein; Contains: RecName: Full=Capsid protein VP0; AltName: Full=VP4-VP2; Contains: RecName: Full=Capsid protein VP4; AltName: Full=P1A; AltName: Full=Virion protein 4; Contains: RecName: Full=Capsid protein VP2; AltName: Full=P1B; AltName: Full=Virion protein 2; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Protein VP1-2A; AltName: Full=VPX; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=Assembly signal 2A; AltName: Full=pX; Contains: RecName: Full=Protein 2BC; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=Protein 3ABCD; Short=P3; Contains: RecName: Full=Protein 3ABC; Contains: RecName: Full=Protein 3AB; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=Viral protein genome-linked; Short=VPg; AltName: Full=Protein 3B; Short=P3B; Contains: RecName: Full=Protein 3CD; Contains: RecName: Full=Protease 3C; Short=P3C; AltName: Full=Picornain 3C; Contains: RecName: Full=RNA-directed RNA polymerase 3D-POL; Short=P3D-POL [Human hepatitis A virus Hu/Northern Africa/MBB/1978]"	"Human hepatitis A virus Hu/Northern Africa/MBB/1978"	1.22463e-20	0.02828917826672654
4	"gnl|BL_ORD_ID|245540"	"A3FMB2.1 RecName: Full=Genome polyprotein; Contains: RecName: Full=Capsid protein VP0; AltName: Full=VP4-VP2; Contains: RecName: Full=Capsid protein VP4; AltName: Full=P1A; AltName: Full=Virion protein 4; Contains: RecName: Full=Capsid protein VP2; AltName: Full=P1B; AltName: Full=Virion protein 2; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Protein VP1-2A; AltName: Full=VPX; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=Assembly signal 2A; AltName: Full=pX; Contains: RecName: Full=Protein 2BC; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=Protein 3ABCD; Short=P3; Contains: RecName: Full=Protein 3ABC; Contains: RecName: Full=Protein 3AB; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=Viral protein genome-linked; Short=VPg; AltName: Full=Protein 3B; Short=P3B; Contains: RecName: Full=Protein 3CD; Contains: RecName: Full=Protease 3C; Short=P3C; AltName: Full=Picornain 3C; Contains: RecName: Full=RNA-directed RNA polymerase 3D-POL; Short=P3D-POL [Human hepatitis A virus Hu/China/H2/1982]"	"Human hepatitis A virus Hu/China/H2/1982"	1.36878e-20	0.03637180062864841
4	"gnl|BL_ORD_ID|434488"	"P06441.1 RecName: Full=Genome polyprotein; Contains: RecName: Full=Capsid protein VP0; AltName: Full=VP4-VP2; Contains: RecName: Full=Capsid protein VP4; AltName: Full=P1A; AltName: Full=Virion protein 4; Contains: RecName: Full=Capsid protein VP2; AltName: Full=P1B; AltName: Full=Virion protein 2; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Protein VP1-2A; AltName: Full=VPX; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=Assembly signal 2A; AltName: Full=pX; Contains: RecName: Full=Protein 2BC; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=Protein 3ABCD; Short=P3; Contains: RecName: Full=Protein 3ABC; Contains: RecName: Full=Protein 3AB; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=Viral protein genome-linked; Short=VPg; AltName: Full=Protein 3B; Short=P3B; Contains: RecName: Full=Protein 3CD; Contains: RecName: Full=Protease 3C; Short=P3C; AltName: Full=Picornain 3C; Contains: RecName: Full=RNA-directed RNA polymerase 3D-POL; Short=P3D-POL [Human hepatitis A virus Hu/Los Angelos/LA/1975]"	"Human hepatitis A virus Hu/Los Angelos/LA/1975"	1.38154e-20	0.03637180062864841
4	"gnl|BL_ORD_ID|128222"	"Q9DWR1.4 RecName: Full=Genome polyprotein; Contains: RecName: Full=Capsid protein VP0; AltName: Full=VP4-VP2; Contains: RecName: Full=Capsid protein VP4; AltName: Full=P1A; AltName: Full=Virion protein 4; Contains: RecName: Full=Capsid protein VP2; AltName: Full=P1B; AltName: Full=Virion protein 2; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Protein VP1-2A; AltName: Full=VPX; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=Assembly signal 2A; AltName: Full=pX; Contains: RecName: Full=Protein 2BC; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=Protein 3ABCD; Short=P3; Contains: RecName: Full=Protein 3ABC; Contains: RecName: Full=Protein 3AB; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=Viral protein genome-linked; Short=VPg; AltName: Full=Protein 3B; Short=P3B; Contains: RecName: Full=Protein 3CD; Contains: RecName: Full=Protease 3C; Short=P3C; AltName: Full=Picornain 3C; Contains: RecName: Full=RNA-directed RNA polymerase 3D-POL; Short=P3D-POL [Human hepatitis A virus Hu/Norway/NOR-21/1998]"	"Human hepatitis A virus Hu/Norway/NOR-21/1998"	1.57314e-20	0.03052064631956912
4	"gnl|BL_ORD_ID|221342"	"Q8V0N6.1 RecName: Full=Genome polyprotein; Contains: RecName: Full=Capsid protein VP0; AltName: Full=VP4-VP2; Contains: RecName: Full=Capsid protein VP4; AltName: Full=P1A; AltName: Full=Virion protein 4; Contains: RecName: Full=Capsid protein VP2; AltName: Full=P1B; AltName: Full=Virion protein 2; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Protein VP1-2A; AltName: Full=VPX; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=Assembly signal 2A; AltName: Full=pX; Contains: RecName: Full=Protein 2BC; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=Protein 3ABCD; Short=P3; Contains: RecName: Full=Protein 3ABC; Contains: RecName: Full=Protein 3AB; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=Viral protein genome-linked; Short=VPg; AltName: Full=Protein 3B; Short=P3B; Contains: RecName: Full=Protein 3CD; Contains: RecName: Full=Protease 3C; Short=P3C; AltName: Full=Picornain 3C; Contains: RecName: Full=RNA-directed RNA polymerase 3D-POL; Short=P3D-POL [Human hepatitis A virus Hu/Sierra Leone/SLF88/1988]"	"Human hepatitis A virus Hu/Sierra Leone/SLF88/1988"	1.89352e-20	0.022900763358778626
4	"gnl|BL_ORD_ID|256186"	"P08617.1 RecName: Full=Genome polyprotein; Contains: RecName: Full=Capsid protein VP0; AltName: Full=VP4-VP2; Contains: RecName: Full=Capsid protein VP4; AltName: Full=P1A; AltName: Full=Virion protein 4; Contains: RecName: Full=Capsid protein VP2; AltName: Full=P1B; AltName: Full=Virion protein 2; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Protein VP1-2A; AltName: Full=VP1-pX; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=Assembly signal 2A; AltName: Full=pX; Contains: RecName: Full=Protein 2BC; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=Protein 3ABCD; Short=P3; Contains: RecName: Full=Protein 3ABC; Contains: RecName: Full=Protein 3AB; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=Viral protein genome-linked; Short=VPg; AltName: Full=Protein 3B; Short=P3B; Contains: RecName: Full=Protein 3CD; Contains: RecName: Full=Protease 3C; Short=P3C; AltName: Full=Picornain 3C; Contains: RecName: Full=RNA-directed RNA polymerase 3D-POL; Short=P3D-POL [Human hepatitis A virus Hu/Australia/HM175/1976]"	"Human hepatitis A virus Hu/Australia/HM175/1976"	2.05827e-20	0.022900763358778626
4	"gnl|BL_ORD_ID|197821"	"P14553.2 RecName: Full=Genome polyprotein; Contains: RecName: Full=Capsid protein VP0; AltName: Full=VP4-VP2; Contains: RecName: Full=Capsid protein VP4; AltName: Full=P1A; AltName: Full=Virion protein 4; Contains: RecName: Full=Capsid protein VP2; AltName: Full=P1B; AltName: Full=Virion protein 2; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Protein VP1-2A; AltName: Full=VPX; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=Assembly signal 2A; AltName: Full=pX; Contains: RecName: Full=Protein 2BC; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=Protein 3ABCD; Short=P3; Contains: RecName: Full=Protein 3ABC; Contains: RecName: Full=Protein 3AB; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=Viral protein genome-linked; Short=VPg; AltName: Full=Protein 3B; Short=P3B; Contains: RecName: Full=Protein 3CD; Contains: RecName: Full=Protease 3C; Short=P3C; AltName: Full=Picornain 3C; Contains: RecName: Full=RNA-directed RNA polymerase 3D-POL; Short=P3D-POL [Simian hepatitis A virus Cercopithecus/Kenya/AGM-27/1985]"	"Simian hepatitis A virus Cercopithecus/Kenya/AGM-27/1985"	3.30242e-20	0.0242152466367713
